dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,12,NA,97.87234042553192,104824,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,7153,219,1813,73878,83074,3806
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,13,NA,99.25373134328358,204626,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10469,4123,6868,1633697,1655172,3189
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,13,NA,97.87234042553192,106556,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,7092,244,2013,73017,82379,3513
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,14,NA,99.25373134328358,205208,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,10562,3998,7960,1625610,1648147,3318
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,14,NA,97.87234042553192,103181,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6423,226,1906,76653,85220,3619
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,15,NA,99.25373134328358,204544,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,11085,4253,7645,1629472,1652471,3334
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,15,NA,97.87234042553192,103413,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6519,233,1891,74772,83425,3646
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,16,NA,99.25373134328358,204660,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10887,4052,7332,1634184,1656468,3197
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,16,NA,97.87234042553192,103267,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6967,260,2180,74658,84077,3915
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,17,NA,99.25373134328358,204987,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10595,4095,6879,1631283,1652868,3132
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,17,NA,97.87234042553192,106539,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6813,257,1941,74869,83893,3192
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,18,NA,99.25373134328358,204938,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,10825,4031,7410,1631778,1654059,3409
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,18,NA,97.87234042553192,103934,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6666,219,1829,74471,83200,3377
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,19,NA,99.25373134328358,204381,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,11040,4176,6634,1624332,1646193,3299
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,19,NA,97.87234042553192,103714,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6190,224,1798,75130,83355,3273
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,20,NA,99.25373134328358,204368,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10559,4160,7014,1631699,1653446,3225
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,20,NA,97.87234042553192,103546,46,AllOperatorsNoFKANormalisedWithClassifiers,39,53,mutantTiming,true,6542,237,1785,74408,82984,3566
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,21,NA,99.25373134328358,204362,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10502,4103,7574,1632112,1654308,3145
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,21,NA,97.87234042553192,106328,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6812,221,1877,74521,83443,3466
