dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
HyperSQL,parsedcasestudy.ArtistSimilarity,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,61,18,AllOperatorsNoFKANormalisedWithClassifiers,10,11,mutantTiming,true,498,66,25,148,747
HyperSQL,parsedcasestudy.ArtistTerm,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,97,40,AllOperatorsNoFKANormalisedWithClassifiers,20,23,mutantTiming,true,571,100,67,564,1319
HyperSQL,parsedcasestudy.BankAccount,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,127,31,AllOperatorsNoFKANormalisedWithClassifiers,25,28,mutantTiming,true,576,127,39,424,1177
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,99.25373134328358,200467,266,AllOperatorsNoFKANormalisedWithClassifiers,209,224,mutantTiming,true,4483,4238,315,22256,31307
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,219,72,AllOperatorsNoFKANormalisedWithClassifiers,79,84,mutantTiming,true,689,351,74,1451,2578
HyperSQL,parsedcasestudy.Cloc,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,62,40,AllOperatorsNoFKANormalisedWithClassifiers,30,30,mutantTiming,true,520,88,36,443,1099
HyperSQL,parsedcasestudy.CoffeeOrders,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,165,77,AllOperatorsNoFKANormalisedWithClassifiers,51,56,mutantTiming,true,661,262,87,1495,2518
HyperSQL,parsedcasestudy.CustomerOrder,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,601,120,AllOperatorsNoFKANormalisedWithClassifiers,82,91,mutantTiming,true,854,713,134,3388,5099
HyperSQL,parsedcasestudy.DellStore,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,317,177,AllOperatorsNoFKANormalisedWithClassifiers,156,156,mutantTiming,true,834,1543,176,6060,8625
HyperSQL,parsedcasestudy.Employee,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,147,35,AllOperatorsNoFKANormalisedWithClassifiers,42,44,mutantTiming,true,566,160,28,429,1192
HyperSQL,parsedcasestudy.Examination,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,303,103,AllOperatorsNoFKANormalisedWithClassifiers,110,112,mutantTiming,true,870,521,99,2526,4027
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,477,66,AllOperatorsNoFKANormalisedWithClassifiers,44,48,mutantTiming,true,784,240,76,1332,2443
HyperSQL,parsedcasestudy.FrenchTowns,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,741,53,AllOperatorsNoFKANormalisedWithClassifiers,95,98,mutantTiming,true,727,372,67,1827,3004
HyperSQL,parsedcasestudy.Inventory,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,23,16,AllOperatorsNoFKANormalisedWithClassifiers,17,18,mutantTiming,true,475,72,16,150,724
HyperSQL,parsedcasestudy.Iso3166,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,15,9,AllOperatorsNoFKANormalisedWithClassifiers,9,10,mutantTiming,true,479,55,10,70,624
HyperSQL,parsedcasestudy.IsoFlav_R2Repaired,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,278,177,AllOperatorsNoFKANormalisedWithClassifiers,216,216,mutantTiming,true,787,1855,126,6108,8887
HyperSQL,parsedcasestudy.JWhoisServer,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,286,152,AllOperatorsNoFKANormalisedWithClassifiers,177,184,mutantTiming,true,922,2069,142,6418,9563
HyperSQL,parsedcasestudy.MozillaExtensions,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,375,226,AllOperatorsNoFKANormalisedWithClassifiers,358,360,mutantTiming,true,847,5338,167,15026,21392
HyperSQL,parsedcasestudy.MozillaPermissions,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,51,32,AllOperatorsNoFKANormalisedWithClassifiers,29,30,mutantTiming,true,512,91,24,313,949
HyperSQL,parsedcasestudy.NistDML181,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,79,37,AllOperatorsNoFKANormalisedWithClassifiers,18,20,mutantTiming,true,520,86,35,349,1001
HyperSQL,parsedcasestudy.NistDML182,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,331,176,AllOperatorsNoFKANormalisedWithClassifiers,81,96,mutantTiming,true,803,1656,100,2819,5389
HyperSQL,parsedcasestudy.NistDML183,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,66,34,AllOperatorsNoFKANormalisedWithClassifiers,20,20,mutantTiming,true,531,86,36,287,950
HyperSQL,parsedcasestudy.NistWeather,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,415,52,AllOperatorsNoFKANormalisedWithClassifiers,31,34,mutantTiming,true,727,149,57,700,1645
HyperSQL,parsedcasestudy.NistXTS748,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,37,16,AllOperatorsNoFKANormalisedWithClassifiers,16,18,mutantTiming,true,489,75,14,133,720
HyperSQL,parsedcasestudy.NistXTS749,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,87,37,AllOperatorsNoFKANormalisedWithClassifiers,21,25,mutantTiming,true,554,103,37,414,1118
HyperSQL,parsedcasestudy.Person,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,91,19,AllOperatorsNoFKANormalisedWithClassifiers,21,22,mutantTiming,true,714,118,24,265,1133
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,97.87234042553192,101836,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2445,230,60,880,3628
HyperSQL,parsedcasestudy.RiskIt,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,999,245,AllOperatorsNoFKANormalisedWithClassifiers,187,199,mutantTiming,true,945,4152,259,14846,20215
HyperSQL,parsedcasestudy.StackOverflow,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,275,171,AllOperatorsNoFKANormalisedWithClassifiers,129,129,mutantTiming,true,799,622,123,4493,6048
HyperSQL,parsedcasestudy.StudentResidence,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,130,30,AllOperatorsNoFKANormalisedWithClassifiers,34,38,mutantTiming,true,578,174,42,491,1299
HyperSQL,parsedcasestudy.UnixUsage,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,398,147,AllOperatorsNoFKANormalisedWithClassifiers,86,94,mutantTiming,true,819,837,163,4157,5990
HyperSQL,parsedcasestudy.Usda,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,419,247,AllOperatorsNoFKANormalisedWithClassifiers,201,201,mutantTiming,true,870,2342,237,10625,14085
HyperSQL,parsedcasestudy.WordNet,ClauseAICC+AUCC+ANCC,concentroAVS,3,NA,100.0,240,127,AllOperatorsNoFKANormalisedWithClassifiers,85,101,mutantTiming,true,723,687,108,2761,4290
HyperSQL,parsedcasestudy.ArtistSimilarity,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,56,18,AllOperatorsNoFKANormalisedWithClassifiers,10,11,mutantTiming,true,474,57,29,132,706
HyperSQL,parsedcasestudy.ArtistTerm,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,107,40,AllOperatorsNoFKANormalisedWithClassifiers,20,23,mutantTiming,true,581,115,64,518,1289
HyperSQL,parsedcasestudy.BankAccount,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,93,31,AllOperatorsNoFKANormalisedWithClassifiers,25,28,mutantTiming,true,548,124,41,454,1177
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,99.25373134328358,200454,266,AllOperatorsNoFKANormalisedWithClassifiers,209,224,mutantTiming,true,4311,3972,307,21378,29980
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,189,72,AllOperatorsNoFKANormalisedWithClassifiers,78,84,mutantTiming,true,711,360,59,1361,2501
HyperSQL,parsedcasestudy.Cloc,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,62,40,AllOperatorsNoFKANormalisedWithClassifiers,30,30,mutantTiming,true,506,85,35,461,1099
HyperSQL,parsedcasestudy.CoffeeOrders,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,195,77,AllOperatorsNoFKANormalisedWithClassifiers,51,56,mutantTiming,true,667,280,78,1540,2576
HyperSQL,parsedcasestudy.CustomerOrder,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,617,120,AllOperatorsNoFKANormalisedWithClassifiers,82,91,mutantTiming,true,875,817,145,3445,5295
HyperSQL,parsedcasestudy.DellStore,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,322,177,AllOperatorsNoFKANormalisedWithClassifiers,156,156,mutantTiming,true,840,1442,165,5936,8394
HyperSQL,parsedcasestudy.Employee,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,106,35,AllOperatorsNoFKANormalisedWithClassifiers,42,44,mutantTiming,true,577,160,28,452,1227
HyperSQL,parsedcasestudy.Examination,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,246,103,AllOperatorsNoFKANormalisedWithClassifiers,109,112,mutantTiming,true,807,507,94,2608,4027
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,427,66,AllOperatorsNoFKANormalisedWithClassifiers,44,48,mutantTiming,true,810,213,80,1241,2358
HyperSQL,parsedcasestudy.FrenchTowns,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,613,53,AllOperatorsNoFKANormalisedWithClassifiers,95,98,mutantTiming,true,643,397,57,1583,2690
HyperSQL,parsedcasestudy.Inventory,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,26,16,AllOperatorsNoFKANormalisedWithClassifiers,17,18,mutantTiming,true,474,74,17,158,734
HyperSQL,parsedcasestudy.Iso3166,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,16,9,AllOperatorsNoFKANormalisedWithClassifiers,9,10,mutantTiming,true,486,58,11,86,651
HyperSQL,parsedcasestudy.IsoFlav_R2Repaired,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,284,177,AllOperatorsNoFKANormalisedWithClassifiers,216,216,mutantTiming,true,750,1975,130,6096,8963
HyperSQL,parsedcasestudy.JWhoisServer,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,291,152,AllOperatorsNoFKANormalisedWithClassifiers,178,184,mutantTiming,true,859,2059,144,6336,9410
HyperSQL,parsedcasestudy.MozillaExtensions,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,368,226,AllOperatorsNoFKANormalisedWithClassifiers,358,360,mutantTiming,true,895,5245,169,14323,20642
HyperSQL,parsedcasestudy.MozillaPermissions,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,52,32,AllOperatorsNoFKANormalisedWithClassifiers,29,30,mutantTiming,true,528,88,23,345,995
HyperSQL,parsedcasestudy.NistDML181,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,73,37,AllOperatorsNoFKANormalisedWithClassifiers,18,20,mutantTiming,true,513,88,37,328,977
HyperSQL,parsedcasestudy.NistDML182,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,332,176,AllOperatorsNoFKANormalisedWithClassifiers,81,96,mutantTiming,true,793,1627,85,2845,5361
HyperSQL,parsedcasestudy.NistDML183,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,65,34,AllOperatorsNoFKANormalisedWithClassifiers,20,20,mutantTiming,true,501,85,36,282,914
HyperSQL,parsedcasestudy.NistWeather,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,418,52,AllOperatorsNoFKANormalisedWithClassifiers,30,34,mutantTiming,true,739,163,47,666,1626
HyperSQL,parsedcasestudy.NistXTS748,ClauseAICC+AUCC+ANCC,concentroAVS,4,NA,100.0,29,16,AllOperatorsNoFKANormalisedWithClassifiers,17,18,mutantTiming,true,510,76,14,141,751
