dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,14,NA,96.96969696969697,217353,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,21483,220,70,1241,23028,19308
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,15,NA,98.61111111111111,134318,71,AllOperatorsNoFKANormalisedWithClassifiers,74,84,mutantTiming,true,15583,412,65,1732,17803,10570
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,15,NA,96.96969696969697,212465,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,20882,206,62,1152,22313,19091
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,16,NA,98.61111111111111,112770,71,AllOperatorsNoFKANormalisedWithClassifiers,78,84,mutantTiming,true,13783,354,79,1657,15884,11241
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,16,NA,96.96969696969697,216524,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,21138,203,70,1205,22628,18978
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,17,NA,98.61111111111111,111621,71,AllOperatorsNoFKANormalisedWithClassifiers,78,84,mutantTiming,true,12218,372,70,1539,14213,10314
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,17,NA,98.48484848484848,180017,65,AllOperatorsNoFKANormalisedWithClassifiers,44,48,mutantTiming,true,17771,221,74,1331,19408,9030
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,18,NA,97.22222222222221,211759,70,AllOperatorsNoFKANormalisedWithClassifiers,76,84,mutantTiming,true,23304,338,60,1392,25105,20903
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,18,NA,96.96969696969697,251989,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,23722,207,68,1177,25186,18608
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,19,NA,98.61111111111111,119497,71,AllOperatorsNoFKANormalisedWithClassifiers,78,84,mutantTiming,true,13954,347,62,1426,15799,10539
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,19,NA,96.96969696969697,248277,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,25011,207,72,1190,26490,19779
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,20,NA,98.61111111111111,163658,71,AllOperatorsNoFKANormalisedWithClassifiers,78,84,mutantTiming,true,18606,347,76,1439,20483,10953
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,20,NA,96.96969696969697,228737,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,21410,207,77,1193,22898,18169
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,21,NA,98.61111111111111,177848,71,AllOperatorsNoFKANormalisedWithClassifiers,78,84,mutantTiming,true,19745,374,107,1507,21749,10883
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,21,NA,96.96969696969697,237555,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,23628,211,67,1157,25075,19409
