dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,12,NA,97.87234042553192,100903,46,AllOperatorsNoFKANormalisedWithClassifiers,40,51,mutantTiming,true,2639,260,50,928,3889,1913
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,13,NA,99.25373134328358,200446,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4383,4112,277,21802,30585,3350
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,13,NA,97.87234042553192,101100,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2460,237,72,978,3757,1729
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,14,NA,99.25373134328358,200456,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4750,4119,290,21740,30911,3678
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,14,NA,97.87234042553192,101194,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2807,324,63,977,4196,1994
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,15,NA,99.25373134328358,200443,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4946,4060,315,22889,32221,3890
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,15,NA,97.87234042553192,101507,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2476,275,59,1010,3839,1734
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,16,NA,99.25373134328358,200466,266,AllOperatorsNoFKANormalisedWithClassifiers,209,224,mutantTiming,true,4680,3835,266,21283,30074,3545
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,16,NA,97.87234042553192,100963,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2314,325,86,1008,3747,1598
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,17,NA,99.25373134328358,200444,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4690,4252,235,21191,30379,3622
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,17,NA,97.87234042553192,101567,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2653,242,52,1023,3981,1925
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,18,NA,99.25373134328358,200460,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4436,4279,294,21662,30682,3403
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,18,NA,97.87234042553192,101101,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2639,209,67,956,3884,1891
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,19,NA,99.25373134328358,200446,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4701,4066,327,21577,30681,3637
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,19,NA,97.87234042553192,102232,46,AllOperatorsNoFKANormalisedWithClassifiers,40,51,mutantTiming,true,2631,291,75,961,3974,1773
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,20,NA,99.25373134328358,200445,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4421,4109,240,22562,31345,3412
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,20,NA,97.87234042553192,100866,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2981,226,51,937,4224,2062
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,21,NA,99.25373134328358,200447,266,AllOperatorsNoFKANormalisedWithClassifiers,209,224,mutantTiming,true,4395,4044,328,21231,30010,3328
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,21,NA,97.87234042553192,101693,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2753,262,68,945,4041,1975
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,22,NA,99.25373134328358,200438,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4584,4185,270,21672,30723,3518
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,22,NA,97.87234042553192,101114,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2711,285,111,1190,4311,1985
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,23,NA,99.25373134328358,200465,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4528,4054,224,21937,30754,3449
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,23,NA,97.87234042553192,101496,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2708,240,69,972,4002,1964
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,24,NA,99.25373134328358,200471,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4771,4173,254,21314,30522,3677
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,24,NA,97.87234042553192,101292,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2730,241,61,896,3943,2029
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,25,NA,99.25373134328358,200441,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4689,4243,291,21336,30570,3625
