dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,12,NA,97.87234042553192,102189,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3338,237,1953,130877,136415,1109
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,13,NA,99.25373134328358,200552,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8407,4210,7624,1647757,1668014,1395
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,13,NA,97.87234042553192,101542,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3423,232,1950,73916,79535,1097
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,14,NA,99.25373134328358,200464,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8462,4092,8192,1642596,1663357,1447
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,14,NA,97.87234042553192,102144,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3493,226,1769,75729,81228,1079
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,15,NA,99.25373134328358,200519,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8763,4120,6858,1636215,1655968,1425
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,15,NA,97.87234042553192,101851,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3184,242,2248,74900,80587,997
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,16,NA,99.25373134328358,200520,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8762,4189,7036,1643638,1663638,1450
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,16,NA,97.87234042553192,101610,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3279,268,2230,75262,81052,994
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,17,NA,99.25373134328358,200515,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8487,4135,6956,1643371,1662962,1445
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,17,NA,97.87234042553192,102300,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3136,261,1989,75213,80610,943
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,18,NA,99.25373134328358,200517,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,9201,4107,7394,1638274,1658988,1582
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,18,NA,97.87234042553192,101858,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3402,255,1978,75678,81326,1017
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,19,NA,99.25373134328358,200552,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8593,4086,7189,1646941,1666823,1455
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,19,NA,97.87234042553192,101539,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3373,249,1890,76104,81629,1182
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,20,NA,99.25373134328358,200496,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8532,4163,7027,1639793,1659531,1455
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,20,NA,97.87234042553192,101897,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3245,241,1873,74497,79868,962
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,21,NA,99.25373134328358,200502,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8458,4018,6698,1640437,1659624,1384
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,21,NA,97.87234042553192,101124,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3311,255,1910,75662,81151,957
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,22,NA,99.25373134328358,200500,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8524,4058,6550,1636434,1655580,1417
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,22,NA,97.87234042553192,101326,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3240,239,1893,75003,80389,1032
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,23,NA,99.25373134328358,200524,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8542,4129,7836,1633453,1653972,1450
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,23,NA,97.87234042553192,101628,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3421,263,1910,75791,81398,1072
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,24,NA,99.25373134328358,200532,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8696,4141,7549,1637845,1658244,1385
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,24,NA,97.87234042553192,101735,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3659,282,1857,75959,81770,1306
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,25,NA,99.25373134328358,200511,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8779,4019,7131,1633714,1653657,1516
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,25,NA,97.87234042553192,101831,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3453,253,1836,75304,80859,1042
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,26,NA,99.25373134328358,200557,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8448,4125,7957,1636530,1657072,1442
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,26,NA,97.87234042553192,101637,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3075,281,1883,74959,80214,880
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,27,NA,99.25373134328358,200538,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8788,4128,6780,1628043,1647752,1516
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,27,NA,97.87234042553192,101323,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3292,316,1891,74704,80216,1027
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,28,NA,99.25373134328358,200505,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8441,4107,6928,1635010,1654498,1491
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,28,NA,97.87234042553192,101705,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3256,235,2330,74812,80644,990
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,29,NA,99.25373134328358,200484,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8358,3982,7294,1641389,1661035,1373
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,29,NA,97.87234042553192,101895,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3566,220,1895,75448,81142,1016
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,30,NA,99.25373134328358,200518,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,8447,4124,7241,1634482,1654307,1411
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,30,NA,97.87234042553192,101309,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,3365,252,2921,75200,81750,982
