dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,12,NA,98.11320754716981,101726,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1759,349,45,1189,3360,1266
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,13,NA,99.2619926199262,200536,269,AllOperatorsNoFKANormalisedWithClassifiers,218,235,mutantTiming,true,2224,4147,183,35011,41576,1650
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,13,NA,98.11320754716981,101463,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1517,283,37,1016,2864,1071
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,14,NA,99.2619926199262,200486,269,AllOperatorsNoFKANormalisedWithClassifiers,221,235,mutantTiming,true,2100,4199,165,36682,43158,1554
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,14,NA,98.11320754716981,101584,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1530,286,29,1475,3333,1069
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,15,NA,99.2619926199262,200563,269,AllOperatorsNoFKANormalisedWithClassifiers,220,235,mutantTiming,true,2217,4184,175,35282,41869,1647
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,15,NA,98.11320754716981,102027,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1438,256,22,1075,2803,936
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,16,NA,99.2619926199262,200592,269,AllOperatorsNoFKANormalisedWithClassifiers,221,235,mutantTiming,true,2062,4130,170,35680,42053,1490
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,16,NA,98.11320754716981,101939,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1651,337,35,1186,3222,1180
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,17,NA,99.2619926199262,200526,269,AllOperatorsNoFKANormalisedWithClassifiers,221,235,mutantTiming,true,2153,4270,176,35529,42139,1585
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,17,NA,98.11320754716981,101210,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1520,257,34,1029,2850,1072
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,18,NA,99.2619926199262,200542,269,AllOperatorsNoFKANormalisedWithClassifiers,219,235,mutantTiming,true,2327,4136,167,34757,41396,1726
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,18,NA,98.11320754716981,101562,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1548,283,32,1043,2919,1094
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,19,NA,99.2619926199262,200473,269,AllOperatorsNoFKANormalisedWithClassifiers,221,235,mutantTiming,true,2225,4090,146,33943,40414,1634
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,19,NA,98.11320754716981,101345,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1440,304,32,1026,2817,967
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,20,NA,99.2619926199262,200509,269,AllOperatorsNoFKANormalisedWithClassifiers,221,235,mutantTiming,true,2160,4176,172,34731,41252,1622
