dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,12,NA,97.87234042553192,102189,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1686,257,70,958,2984,975
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,13,NA,99.25373134328358,200552,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2491,4032,256,21412,28203,1446
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,13,NA,97.87234042553192,101542,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1758,245,64,901,2980,1080
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,14,NA,99.25373134328358,200464,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2525,4107,305,21819,28767,1503
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,14,NA,97.87234042553192,102144,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1975,247,72,985,3293,1248
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,15,NA,99.25373134328358,200519,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2562,4132,253,21706,28664,1552
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,15,NA,97.87234042553192,101851,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2097,265,65,894,3336,1208
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,16,NA,99.25373134328358,200520,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2601,4191,267,22566,29640,1578
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,16,NA,97.87234042553192,101610,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1783,271,74,980,3118,1087
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,17,NA,99.25373134328358,200515,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2480,4072,237,22559,29361,1441
